hash,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,malware,type
bea5da8b6487dac6e0c7ab5a4c6f0dc0c2b89d6870199dc6f75ae425bde896a6,NtOpenSection,GetForegroundWindow,WSARecv,SetFileTime,GetFileVersionInfoSizeW,GetAdaptersAddresses,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,GetFileInformationByHandle,GetCursorPos,NtEnumerateValueKey,RegEnumValueW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,LoadResource,NtQueryInformationFile,NtOpenMutant,NtQueryKey,OpenServiceW,IsDebuggerPresent,LookupPrivilegeValueW,NtQueryValueKey,getsockname,RegQueryValueExW,CreateActCtxW,WSASend,NtDeviceIoControlFile,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtSetValueKey,CreateThread,GetSystemDirectoryW,SetUnhandledExceptionFilter,GetVolumeNameForVolumeMountPointW,CoInitializeEx,SearchPathW,LoadStringW,LdrGetProcedureAddress,NtOpenThread,NtEnumerateKey,SetEndOfFile,LdrLoadDll,UuidCreate,CreateToolhelp32Snapshot,CoUninitialize,RegCloseKey,LookupAccountSidW,GetBestInterfaceEx,NtDuplicateObject,NtSetInformationFile,NtCreateKey,WSAStartup,NtTerminateProcess,GetSystemMetrics,GetFileSize,NtAllocateVirtualMemory,CreateDirectoryW,NtResumeThread,GetFileSizeEx,CoCreateInstance,CryptDecodeObjectEx,GetFileInformationByHandleEx,NtCreateSection,RegSetValueExW,GetFileType,WSASocketW,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,setsockopt,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,CryptHashData,NtMapViewOfSection,Process32NextW,SizeofResource,RegEnumKeyW,NtFreeVirtualMemory,Process32FirstW,LdrUnloadDll,CertOpenStore,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,GetAddrInfoW,GetFileAttributesExW,bind,NtOpenKey,OpenSCManagerW,0,benign
2654e57cda44f79f120ebb8e464665ab0bcd7ba779de5fb165d8662a2304b365,NtOpenSection,GetForegroundWindow,RegEnumKeyW,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,GetUserNameW,RegEnumValueW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,LoadResource,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,NtOpenMutant,RemoveDirectoryW,EnumWindows,NtQueryValueKey,RegQueryValueExW,CreateActCtxW,NtDeviceIoControlFile,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,SHGetFolderPathW,RegDeleteValueW,SearchPathW,LdrGetProcedureAddress,GetDiskFreeSpaceExW,SetEndOfFile,LdrLoadDll,UuidCreate,CoUninitialize,RegCloseKey,NtDuplicateObject,MoveFileWithProgressW,NtTerminateProcess,SendNotifyMessageW,GetSystemMetrics,NtCreateThreadEx,GetFileSize,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,GetComputerNameW,NtResumeThread,GetFileSizeEx,CoCreateInstance,FindFirstFileExW,GetFileInformationByHandleEx,NtCreateSection,RegSetValueExW,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,NetShareEnum,FindWindowW,GetSystemWindowsDirectoryW,NtClose,RegDeleteKeyW,NtOpenProcess,NtMapViewOfSection,SizeofResource,SetFileTime,NtFreeVirtualMemory,GetKeyState,LdrUnloadDll,OleInitialize,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,NtOpenKey,OpenSCManagerW,FindResourceW,GetFileVersionInfoW,NtQueryKey,NtCreateKey,GetFileAttributesExW,LookupAccountSidW,NtReadVirtualMemory,NtDelayExecution,NtSetValueKey,NtDeleteKey,GetVolumePathNameW,0,benign
f7bcfe3d59fd29c1890157f6a04b2e60b10e4299b330a657dae3fde65d50f48a,LdrUnloadDll,NtOpenSection,RegCloseKey,LookupAccountSidW,NtDuplicateObject,FindWindowW,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,FindWindowA,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,NtOpenFile,LoadStringA,GetUserNameA,FindResourceExW,NtFreeVirtualMemory,NtQueryAttributesFile,FindFirstFileExW,NtProtectVirtualMemory,NtCreateSection,LoadResource,LdrGetProcedureAddress,LdrLoadDll,NtCreateFile,NtQueryValueKey,CoUninitialize,NtQueryFullAttributesFile,DrawTextExW,NtSetInformationFile,RegQueryValueExA,NetShareEnum,GetComputerNameW,IsDebuggerPresent,RegCreateKeyExA,RemoveDirectoryA,DrawTextExA,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,NtOpenKeyEx,CreateActCtxW,GetFileSize,NtReadFile,GetFileInformationByHandle,RegOpenKeyExA,NtWriteFile,RegEnumValueW,GetSystemInfo,NtQuerySystemInformation,CoCreateInstance,FindResourceExA,GetFileSizeEx,CreateThread,NtUnmapViewOfSection,RegQueryInfoKeyW,SetFilePointer,GetSystemDirectoryW,GetDiskFreeSpaceW,SHGetFolderPathW,NtQueryDirectoryFile,CreateDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,GetSystemDirectoryA,CoInitializeEx,GetFileInformationByHandleEx,DeviceIoControl,SearchPathW,NtOpenKey,NtOpenMutant,RegSetValueExA,SendNotifyMessageW,RegDeleteValueA,SetFileTime,NtTerminateProcess,NtQueryInformationFile,CreateProcessInternalW,RegCreateKeyExW,GetForegroundWindow,NtQueryKey,NtCreateKey,EnumWindows,GetFileAttributesExW,GetFileAttributesW,NtReadVirtualMemory,NtDelayExecution,GetKeyState,GetCursorPos,NtSetValueKey,NtDeleteKey,NtCreateMutant,CryptHashData,NtOpenThread,0,benign
e4e21007f5e5780b28768394de17ddd18fc82d73a4d36a3d959367e9c42ba3d1,NtOpenSection,GetForegroundWindow,SetFileTime,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,FindResourceExA,SetFilePointerEx,GetDiskFreeSpaceW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,CoInitializeEx,LoadResource,NtQueryInformationFile,DeviceIoControl,RegQueryValueExA,NtQueryValueKey,RegCreateKeyExA,RemoveDirectoryA,RegQueryValueExW,CreateActCtxW,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,CreateThread,GetSystemDirectoryW,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,SHGetFolderPathW,SearchPathW,LdrGetProcedureAddress,RegSetValueExA,GetDiskFreeSpaceExW,LdrLoadDll,CoUninitialize,RegCloseKey,LookupAccountSidW,NtDuplicateObject,NtSetInformationFile,RegEnumValueW,FindWindowExA,NtTerminateProcess,SendNotifyMessageW,GetSystemMetrics,GetFileSize,NtAllocateVirtualMemory,CreateDirectoryW,GetComputerNameW,GetFileSizeEx,CoCreateInstance,RegEnumKeyExW,FindFirstFileExW,GetFileInformationByHandleEx,NtCreateSection,NtOpenMutant,CreateProcessInternalW,LdrUnloadDll,NtQueryFullAttributesFile,DrawTextExW,GetSystemInfo,NetShareEnum,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,DrawTextExA,NtMapViewOfSection,RegEnumKeyW,NtFreeVirtualMemory,GetKeyState,OleInitialize,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtOpenKey,GetTempPathW,SHGetSpecialFolderLocation,NtOpenKeyEx,EnumWindows,NtEnumerateValueKey,GetFileVersionInfoSizeW,SizeofResource,LoadStringA,GetAsyncKeyState,GetFileVersionInfoW,FindResourceA,RegCreateKeyExW,NtQueryKey,NtSetValueKey,NtCreateKey,FindResourceW,GetVolumePathNameW,0,benign
0072caf5ecd841ecbef9bbe2b53802aea06b89bfb2e06daa9ee3962641f4f135,NtOpenSection,GetVolumePathNameW,GetForegroundWindow,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,RegOpenKeyExA,GetCursorPos,SetFilePointerEx,RegEnumValueW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,LoadResource,CoInitializeSecurity,NtQueryInformationFile,RegSetValueExW,RegCreateKeyExW,DeviceIoControl,RegQueryValueExA,EnumWindows,NtSetValueKey,NtQueryValueKey,RegCreateKeyExA,RegQueryValueExW,CreateActCtxW,NtDeviceIoControlFile,NtReadFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,LoadStringA,CreateThread,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,CoInitializeEx,RegDeleteValueW,SearchPathW,LdrGetProcedureAddress,LdrLoadDll,UuidCreate,CoUninitialize,RegCloseKey,LookupAccountSidW,LdrUnloadDll,WSAStartup,GetSystemMetrics,NtCreateThreadEx,GetShortPathNameW,NtAllocateVirtualMemory,DeleteFileW,SHGetFolderPathW,GetComputerNameW,ReadCabinetState,NtResumeThread,GetFileSizeEx,CoCreateInstance,CryptAcquireContextW,FindResourceW,FindFirstFileExW,GetFileInformationByHandleEx,NtCreateSection,GetTimeZoneInformation,NtOpenMutant,SetWindowsHookExW,CreateProcessInternalW,NtDuplicateObject,DrawTextExW,GetSystemInfo,FindWindowW,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,DrawTextExA,NtMapViewOfSection,SizeofResource,RegEnumKeyW,NtFreeVirtualMemory,GetKeyState,OleInitialize,NtOpenFile,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,__exception__,NtQueryAttributesFile,NtCreateMutant,GetFileAttributesExW,NtOpenKey,GetTempPathW,GetFileVersionInfoW,SHGetSpecialFolderLocation,FindResourceA,NtQueryKey,0,benign
b20dbe643255ccda656ba898e0b17af08d32de307864f781bb466621f3738eaf,NtEnumerateValueKey,NtAllocateVirtualMemory,NtOpenKey,GetSystemDirectoryW,SetUnhandledExceptionFilter,NtEnumerateKey,NtTerminateProcess,NtQueryValueKey,GetSystemTimeAsFileTime,LdrGetDllHandle,CreateProcessInternalW,NtClose,RegCreateKeyExW,LdrUnloadDll,RegCloseKey,LdrGetProcedureAddress,IsDebuggerPresent,CryptHashData,CertCreateCertificateContext,GetFileAttributesW,RegQueryValueExW,NtFreeVirtualMemory,CryptCreateHash,GetSystemMetrics,NtMapViewOfSection,GetFileSize,RegOpenKeyExW,NtDeviceIoControlFile,RegOpenKeyExA,DeleteFileW,GetComputerNameW,NtSetValueKey,CertOpenStore,NtReadFile,CryptAcquireContextA,RegQueryInfoKeyW,RegDeleteValueW,LoadStringW,FindResourceExW,CryptDecodeObjectEx,NtCreateFile,RegEnumKeyExA,NtCreateMutant,RegEnumValueW,RegSetValueExW,LoadResource,FindResourceW,GetFileType,LdrLoadDll,WriteConsoleW,GetSystemInfo,GetSystemWindowsDirectoryW,SizeofResource,SetErrorMode,CreateDirectoryW,NtWriteFile,SetFilePointer,NtQueryAttributesFile,NtProtectVirtualMemory,NtCreateSection,SetEndOfFile,OpenSCManagerW,OpenServiceW,ControlService,StartServiceW,NtDelayExecution,NtDuplicateObject,CoUninitialize,EnumWindows,LookupPrivilegeValueW,GetFileVersionInfoSizeW,NtOpenProcess,IWbemServices_ExecQuery,FindWindowExW,CoGetClassObject,NtUnmapViewOfSection,CoCreateInstance,CoCreateInstanceEx,CoInitializeEx,CoInitializeSecurity,GetFileVersionInfoW,NtOpenDirectoryObject,UuidCreate,NtOpenSection,GetForegroundWindow,RegEnumKeyW,GetVolumePathNamesForVolumeNameW,ShellExecuteExW,GetFileInformationByHandle,GetCursorPos,GetUserNameW,NtQueryInformationFile,DeviceIoControl,NtOpenMutant,CreateActCtxW,NtQuerySystemInformation,GetVolumeNameForVolumeMountPointW,SHGetFolderPathW,SearchPathW,GetDiskFreeSpaceExW,0,benign
519511815d39ece3f807f8a47a1cb5b103b33f4de72135aa806447194cea5a46,LdrUnloadDll,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,RemoveDirectoryA,NtFreeVirtualMemory,GetSystemMetrics,NtMapViewOfSection,GetFileSize,SetErrorMode,NtReadFile,CreateDirectoryW,NtWriteFile,LdrGetDllHandle,NtSetInformationFile,NtAllocateVirtualMemory,NtOpenFile,LoadStringA,SetFilePointer,NtUnmapViewOfSection,NtCreateFile,NtQueryAttributesFile,FindFirstFileExW,NtProtectVirtualMemory,NtCreateSection,SearchPathW,NtOpenKey,LdrGetProcedureAddress,SetEndOfFile,LdrLoadDll,NtTerminateProcess,NtQueryInformationFile,CreateProcessInternalW,NtClose,NtOpenSection,GetForegroundWindow,SetFileTime,GetFileVersionInfoSizeW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,SetFilePointerEx,GetFileInformationByHandleEx,GetUserNameA,FindResourceExW,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,CoInitializeEx,LoadResource,DeviceIoControl,RegQueryValueExA,EnumWindows,RegCreateKeyExA,RegQueryValueExW,CreateActCtxW,NtQuerySystemInformation,GetSystemDirectoryW,GetVolumeNameForVolumeMountPointW,GetSystemDirectoryA,SHGetFolderPathW,RegSetValueExA,GetDiskFreeSpaceExW,SendNotifyMessageA,CoUninitialize,RegCloseKey,LookupAccountSidW,SendNotifyMessageW,GetComputerNameW,GetFileSizeEx,CoCreateInstance,RegEnumKeyExW,GetComputerNameA,RegEnumValueW,NtOpenMutant,RegDeleteKeyA,NtDuplicateObject,NtQueryFullAttributesFile,DrawTextExW,NetShareEnum,NtOpenProcess,DrawTextExA,SizeofResource,RegEnumKeyW,GetKeyState,OleInitialize,RegQueryInfoKeyW,NtQueryDirectoryFile,FindResourceW,GetFileVersionInfoW,NtOpenKeyEx,FindResourceA,GetNativeSystemInfo,FindWindowW,NtResumeThread,NtCreateThreadEx,NtDelayExecution,CreateThread,0,benign
41c630aa838a460a96ee4078a3fec0af2a6ae10357691be4984fb12053706112,LdrUnloadDll,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileAttributesW,NtQueryAttributesFile,NtMapViewOfSection,GetSystemMetrics,SizeofResource,GetFileSize,SetErrorMode,NtReadFile,CreateDirectoryW,DeleteFileW,NtWriteFile,LdrGetDllHandle,NtFreeVirtualMemory,NtAllocateVirtualMemory,LoadStringA,SetFilePointer,NtUnmapViewOfSection,NtCreateFile,GetSystemDirectoryA,NtProtectVirtualMemory,NtCreateSection,RemoveDirectoryA,NtOpenKey,LoadResource,LdrGetProcedureAddress,SetEndOfFile,LdrLoadDll,NtTerminateProcess,FindResourceA,CreateProcessInternalW,NtClose,NtOpenSection,GetForegroundWindow,GetFileVersionInfoSizeW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,GetFileInformationByHandle,GetCursorPos,FindResourceExW,GetSystemTimeAsFileTime,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,CopyFileW,RemoveDirectoryW,EnumWindows,RegQueryValueExW,CreateActCtxW,NtQuerySystemInformation,CreateThread,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,CoInitializeEx,RegSetValueExW,NtOpenThread,CoUninitialize,RegCloseKey,LookupAccountSidW,NtSetInformationFile,WSAStartup,SendNotifyMessageW,NtDuplicateObject,GetComputerNameW,NtResumeThread,GetFileSizeEx,CoCreateInstance,FindFirstFileExW,GetFileInformationByHandleEx,GetTempPathW,GetKeyboardState,NtOpenMutant,SetWindowsHookExW,GetNativeSystemInfo,DrawTextExW,NetShareEnum,FindWindowW,NtOpenProcess,RegEnumKeyW,GetKeyState,OleInitialize,NtOpenFile,NtQueryDirectoryFile,NtCreateMutant,GetFileAttributesExW,FindResourceW,GetFileVersionInfoW,SHGetSpecialFolderLocation,SetFileTime,RegOpenKeyExA,RegEnumValueW,GetUserNameA,RegQueryValueExA,RegCreateKeyExA,NtDeviceIoControlFile,0,benign
7c51af64384c90d4eb051404276c5edb387f1507c2d8ba02a47a26dd606fbca4,GetUserNameExW,NtOpenSection,GetForegroundWindow,GetUserNameExA,GetFileVersionInfoSizeW,GetFileAttributesW,FindFirstFileExW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,FindResourceExA,GetDiskFreeSpaceW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,SetWindowsHookExA,LoadResource,CoInitializeSecurity,GetKeyState,NtQueryInformationFile,RegSetValueExW,RegCreateKeyExW,DeviceIoControl,NtQueryKey,RegQueryValueExA,EnumWindows,IsDebuggerPresent,LookupPrivilegeValueW,NtQueryValueKey,RegCreateKeyExA,RegQueryValueExW,CreateActCtxW,NtDeviceIoControlFile,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,LoadStringA,CreateThread,GetSystemDirectoryW,LoadStringW,GetSystemDirectoryA,NtProtectVirtualMemory,CoInitializeEx,GlobalMemoryStatus,SearchPathW,LdrGetProcedureAddress,RegSetValueExA,RegDeleteValueA,SetEndOfFile,LdrLoadDll,UuidCreate,CoUninitialize,RegCloseKey,GetNativeSystemInfo,NtSetInformationFile,GetSystemMetrics,GetFileSize,NtDuplicateObject,GetShortPathNameW,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,CryptProtectMemory,NtResumeThread,CryptAcquireContextA,SHGetFolderPathW,CoCreateInstance,RegEnumKeyExW,CryptAcquireContextW,GetComputerNameA,RegEnumKeyExA,RegEnumValueW,NtCreateSection,GetTimeZoneInformation,NtOpenMutant,SetWindowsHookExW,RegEnumValueA,GetFileType,RegDeleteKeyA,LdrUnloadDll,NtQueryFullAttributesFile,DrawTextExW,GetSystemInfo,FindWindowW,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,NtMapViewOfSection,SizeofResource,NtFreeVirtualMemory,CoGetClassObject,OleInitialize,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,0,benign
b0923198ffd6dca66d8cca6242ef2781e8bf2cb9b0e0439d663aa42fa2856749,GetNativeSystemInfo,NtDuplicateObject,NtOpenSection,CoUninitialize,RegCloseKey,NtReadFile,LdrUnloadDll,DrawTextExW,LoadResource,GetSystemInfo,RegQueryValueExA,EnumWindows,FindWindowExA,OpenServiceW,CopyFileA,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileVersionInfoSizeW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,DrawTextExA,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,GetSystemMetrics,NtCreateThreadEx,SizeofResource,CreateActCtxW,GetFileSizeEx,RegOpenKeyExW,GetShortPathNameW,SetErrorMode,NtAllocateVirtualMemory,RegOpenKeyExA,DeleteFileW,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtEnumerateValueKey,NtResumeThread,NtOpenFile,LoadStringA,NtUnmapViewOfSection,SetFilePointer,GetSystemDirectoryW,NtQueryDirectoryFile,RegEnumKeyExW,LoadStringW,FindResourceExW,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,NtQueryAttributesFile,FindFirstFileExW,NtCreateMutant,CoInitializeEx,GetFileInformationByHandleEx,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,OpenSCManagerW,LdrGetProcedureAddress,CreateDirectoryW,GetFileVersionInfoW,SHGetSpecialFolderLocation,LdrLoadDll,OleInitialize,FindResourceA,NtQueryInformationFile,NtClose,SetFileTime,GetFileInformationByHandle,GetUserNameA,RegSetValueExW,RegCreateKeyExW,DeviceIoControl,RegCreateKeyExA,RemoveDirectoryA,NtWriteFile,GetSystemDirectoryA,SHGetFolderPathW,RegSetValueExA,GetDiskFreeSpaceExW,SetEndOfFile,SendNotifyMessageA,NtSetInformationFile,SendNotifyMessageW,GetFileSize,GetComputerNameW,CoCreateInstance,GetComputerNameA,CreateProcessInternalW,RegDeleteKeyA,GetSystemWindowsDirectoryA,NetShareEnum,FindWindowW,0,benign
49b2d6e65f063080520dc54e048a71efb791dd4227cbce07fd1a58be260e9194,NtOpenSection,GetForegroundWindow,SetFileTime,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,GetUserNameA,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,LoadResource,NtQueryInformationFile,DeviceIoControl,RegQueryValueExA,EnumWindows,NtQueryValueKey,RegCreateKeyExA,RemoveDirectoryA,RegQueryValueExW,CreateActCtxW,NtReadFile,NtWriteFile,LdrGetDllHandle,LoadStringA,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,GetSystemDirectoryA,SHGetFolderPathW,SearchPathW,LdrGetProcedureAddress,RegSetValueExA,GetDiskFreeSpaceExW,SetEndOfFile,LdrLoadDll,SendNotifyMessageA,CoUninitialize,RegCloseKey,NtDuplicateObject,NtSetInformationFile,SendNotifyMessageW,GetSystemMetrics,GetFileSize,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,GetComputerNameW,GetFileSizeEx,CoCreateInstance,GetComputerNameA,FindFirstFileExW,GetFileInformationByHandleEx,NtCreateSection,NtOpenMutant,CreateProcessInternalW,GetNativeSystemInfo,GetSystemWindowsDirectoryA,DrawTextExW,GetSystemInfo,NetShareEnum,FindWindowW,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,DrawTextExA,NtMapViewOfSection,SizeofResource,RegEnumKeyW,NtFreeVirtualMemory,GetKeyState,LdrUnloadDll,NtOpenFile,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,__exception__,NtQueryAttributesFile,NtCreateMutant,NtOpenKey,FindResourceW,GetFileVersionInfoW,FindResourceA,NtQueryKey,CryptHashData,CryptCreateHash,CryptAcquireContextW,GetTempPathW,GetTimeZoneInformation,IsDebuggerPresent,NtProtectVirtualMemory,RegCreateKeyExW,NtCreateKey,NtEnumerateValueKey,LookupAccountSidW,0,benign
c6eacc1e93185d2e8608dbae643267c893108b699dfef22bcda885b484fafc86,NtOpenSection,GetForegroundWindow,SetFileTime,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,RegEnumValueW,GetUserNameA,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,LoadResource,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,NtOpenMutant,RegQueryValueExA,EnumWindows,NtQueryValueKey,RegCreateKeyExA,RemoveDirectoryA,RegQueryValueExW,CreateActCtxW,NtDeviceIoControlFile,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,LoadStringA,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,GetSystemDirectoryA,SHGetFolderPathW,RegDeleteValueW,SearchPathW,LdrGetProcedureAddress,RegSetValueExA,GetDiskFreeSpaceExW,SetEndOfFile,LdrLoadDll,UuidCreate,SendNotifyMessageA,CoUninitialize,RegCloseKey,NtDuplicateObject,NtSetInformationFile,NtTerminateProcess,SendNotifyMessageW,GetSystemMetrics,NtCreateThreadEx,GetFileSize,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,GetComputerNameW,NtResumeThread,GetFileSizeEx,CoCreateInstance,GetComputerNameA,FindFirstFileExW,GetFileInformationByHandleEx,NtCreateSection,RegSetValueExW,CreateProcessInternalW,RegDeleteKeyA,GetNativeSystemInfo,GetSystemWindowsDirectoryA,DrawTextExW,GetSystemInfo,NetShareEnum,FindWindowW,GetSystemWindowsDirectoryW,NtClose,RegDeleteKeyW,NtOpenProcess,DrawTextExA,NtMapViewOfSection,SizeofResource,RegEnumKeyW,NtFreeVirtualMemory,GetKeyState,LdrUnloadDll,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,NtOpenKey,OpenSCManagerW,FindResourceW,0,benign
5e3231e3aabf5e9d808f284c07e28c6e8ebe6185ac90b02c36aba1c97ab0f2f0,LdrUnloadDll,GetSystemInfo,RemoveDirectoryW,FindResourceW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileAttributesW,NtMapViewOfSection,GetSystemMetrics,SizeofResource,GetFileSize,RegOpenKeyExW,SetErrorMode,NtReadFile,CreateDirectoryW,DeleteFileW,NtWriteFile,LdrGetDllHandle,NtFreeVirtualMemory,NtAllocateVirtualMemory,SetFilePointer,NtUnmapViewOfSection,LoadStringW,NtCreateFile,NtQueryAttributesFile,NtProtectVirtualMemory,NtCreateSection,NtOpenKey,LoadResource,LdrGetProcedureAddress,SetEndOfFile,LdrLoadDll,NtTerminateProcess,CreateProcessInternalW,NtClose,RegCreateKeyExW,NtDuplicateObject,NtOpenSection,CoUninitialize,RegCloseKey,RegCreateKeyExA,SendNotifyMessageW,NtOpenProcess,RegQueryValueExW,SetUnhandledExceptionFilter,GetSystemTimeAsFileTime,CoInitializeEx,RegSetValueExW,RegSetValueExA,DrawTextExW,DrawTextExA,CreateActCtxW,GetSystemDirectoryW,FindResourceExW,NtOpenMutant,GetUserNameExW,GetForegroundWindow,NtSetValueKey,CreateJobObjectW,GetUserNameExA,GetAdaptersAddresses,SetInformationJobObject,NtDelayExecution,RegOpenKeyExA,GlobalMemoryStatusEx,InternetSetOptionA,CoInitializeSecurity,SetFileAttributesW,NtQueryInformationFile,DeviceIoControl,NtQueryKey,RegQueryValueExA,OpenServiceW,NetGetJoinInformation,NtDeviceIoControlFile,NtQuerySystemInformation,NtEnumerateValueKey,CreateThread,setsockopt,RegDeleteValueW,socket,NtEnumerateKey,NtOpenDirectoryObject,UuidCreate,GetBestInterfaceEx,GetNativeSystemInfo,WSAStartup,CryptCreateHash,SHGetFolderPathW,NtResumeThread,GetFileSizeEx,CoCreateInstance,RegEnumKeyExW,CryptAcquireContextW,FindFirstFileExW,closesocket,CryptUnprotectData,RegEnumValueW,SetFileInformationByHandle,0,benign
